SalesOrderID,ShipMethodID,ShipToAddressID,TerritoryID
52336,1,21327,4
52337,1,16595,1
52338,1,27967,6
52339,1,13005,1
52340,1,18012,4
52341,1,12766,4
52342,1,14924,4
52343,1,19161,1
52344,1,28670,1
52345,1,25554,1
52346,1,15229,6
52347,1,25650,6
52348,1,22117,6
52349,1,27785,6
52350,1,27758,1
52351,1,28886,6
52352,1,14559,7
52353,1,20401,8
52354,1,24210,8
52355,1,28668,7
52356,1,28156,8
52357,1,19509,7
52358,1,29291,8
52359,1,27419,6
52360,1,26009,4
52361,1,17682,9
52362,1,21137,4
52363,1,14729,4
52364,1,17295,8
52365,1,17534,9
52366,1,21771,9
52367,1,24424,9
52368,1,27402,9
52369,1,11835,10
52370,1,25075,8
52371,1,19285,4
52372,1,28957,4
52373,1,20916,9
52374,1,22252,6
52375,1,22252,6
52376,1,20486,1
52377,1,27756,6
52378,1,16004,6
52379,1,27998,1
52380,1,14444,6
52381,1,23200,6
52382,1,23791,4
52383,1,21914,6
52384,1,25380,1
52385,1,12593,6
52386,1,21596,6
52387,1,28105,4
52388,1,12430,1
52389,1,20819,7
52390,1,12193,8
52391,1,17671,8
52392,1,13116,8
52393,1,23581,10
52394,1,23872,10
52395,1,19089,7
52396,1,25311,4
52397,1,26989,4
52398,1,15513,9
52399,1,18218,9
52400,1,17132,4
52401,1,23110,10
52402,1,16522,1
52403,1,23426,4
52404,1,23712,10
52405,1,15260,10
52406,1,22157,8
52407,1,29799,9
52408,1,13624,9
52409,1,11923,8
52410,1,11546,10
52411,1,22093,9
52412,1,19544,9
52413,1,17059,9
52414,1,24647,9
52415,1,15036,9
52416,1,19707,10
52417,1,11905,9
52418,1,14358,10
52419,1,19459,6
52420,1,13550,6
52421,1,12715,4
52422,1,25057,6
52423,1,27448,4
52424,1,20592,4
52425,1,15532,4
52426,1,20413,4
52427,1,16419,4
52428,1,16841,6
52429,1,27211,1
52430,1,27901,4
52431,1,21066,1
52432,1,14509,1
52433,1,16912,1
52434,1,26830,6
52435,1,12197,1
52436,1,22024,1
52437,1,26072,10
52438,1,26002,8
52439,1,20149,8
52440,1,17356,7
52441,1,18820,7
52442,1,13222,8
52443,1,27281,4
52444,1,17410,4
52445,1,20768,1
52446,1,18754,6
52447,1,20193,4
52448,1,19484,4
52449,1,28819,8
52450,1,16750,4
52451,1,14511,4
52452,1,26318,4
52453,1,13466,4
52454,1,22782,10
52455,1,23372,8
52456,1,17309,9
52457,1,11635,9
52458,1,16100,9
52459,1,20376,1
52460,1,24249,4
52461,1,20020,4
52462,1,27337,4
52463,1,24314,10
52464,1,19855,8
52465,1,12453,8
52466,1,21602,10
52467,1,19216,8
52468,1,26280,9
52469,1,25462,7
52470,1,23819,10
52471,1,19630,1
52472,1,25073,6
52473,1,24521,6
52474,1,23662,9
52475,1,13893,9
52476,1,18462,9
52477,1,16215,9
52478,1,24271,9
52479,1,16381,8
52480,1,24978,10
52481,1,24477,7
52482,1,21566,10
52483,1,12222,6
52484,1,21596,6
52485,1,19723,6
52486,1,16721,4
52487,1,21596,6
52488,1,29836,6
52489,1,12489,6
52490,1,19771,4
52491,1,14200,6
52492,1,16065,4
52493,1,25760,6
52494,1,13437,4
52495,1,23713,6
52496,1,20499,1
52497,1,20813,4
52498,1,25091,6
52499,1,23774,4
52500,1,12867,4
52501,1,17510,1
52502,1,17827,1
52503,1,21423,10
52504,1,24505,7
52505,1,13380,8
52506,1,20139,10
52507,1,25567,7
52508,1,21438,10
52509,1,26568,6
52510,1,20533,4
52511,1,24626,4
52512,1,12830,4
52513,1,23620,6
52514,1,13974,1
52515,1,17702,4
52516,1,27941,9
52517,1,18211,4
52518,1,19780,6
52519,1,19019,6
52520,1,20114,4
52521,1,21102,1
52522,1,25018,9
52523,1,27203,10
52524,1,24480,4
52525,1,13091,9
52526,1,13800,9
52527,1,16118,9
52528,1,27214,9
52529,1,12165,9
52530,1,21328,9
52531,1,29703,9
52532,1,13045,9
52533,1,21721,10
52534,1,14320,8
52535,1,25073,6
52536,1,19194,4
52537,1,14505,6
52538,1,25073,6
52539,1,21371,4
52540,1,24533,6
52541,1,25207,6
52542,1,24080,6
52543,1,22802,6
52544,1,20341,6
52545,1,11953,4
52546,1,17683,6
52547,1,20176,1
52548,1,19966,8
52549,1,24812,7
52550,1,24800,7
52551,1,24706,7
52552,1,13034,10
52553,1,16556,10
52554,1,29387,10
52555,1,28979,10
52556,1,20747,8
52557,1,27661,10
52558,1,12539,4
52559,1,20512,8
52560,1,26972,1
52561,1,21707,6
52562,1,24136,1
52563,1,25021,6
52564,1,17193,10
52565,1,15784,4
52566,1,20657,4
52567,1,11751,4
52568,1,24369,9
52569,1,22208,9
52570,1,13181,1
52571,1,13060,4
52572,1,18861,1
52573,1,27494,10
52574,1,28920,7
52575,1,22947,7
52576,1,17393,8
52577,1,18855,7
52578,1,23430,4
52579,1,15021,9
52580,1,22925,9
52581,1,23400,9
52582,1,19137,9
52583,1,17541,9
52584,1,24709,9
52585,1,23327,9
52586,1,19008,9
52587,1,18724,1
52588,1,18169,4
52589,1,17232,4
52590,1,18229,4
52591,1,16402,5
52592,1,27827,4
52593,1,26946,4
52594,1,28700,1
52595,1,14528,6
52596,1,28880,7
52597,1,19420,10
52598,1,15731,6
52599,1,13041,10
52600,1,15814,8
52601,1,24311,10
52602,1,25634,10
52603,1,11603,8
52604,1,12159,8
52605,1,16324,7
52606,1,15145,8
52607,1,20778,6
52608,1,17382,10
52609,1,18095,1
52610,1,16957,1
52611,1,19714,6
52612,1,19069,10
52613,1,25792,10
52614,1,13022,7
52615,1,16525,7
52616,1,29126,10
52617,1,19517,1
52618,1,29665,9
52619,1,14664,9
52620,1,26467,9
52621,1,24893,9
52622,1,26789,9
52623,1,14183,9
52624,1,26481,9
52625,1,13456,7
52626,1,14167,6
52627,1,21138,4
52628,1,25988,4
52629,1,22112,6
52630,1,26192,4
52631,1,15434,1
52632,1,12902,1
52633,1,22779,6
52634,1,27048,6
52635,1,25605,6
52636,1,16832,1
52637,1,26259,4
52638,1,21923,6
52639,1,18050,8
52640,1,12879,10
52641,1,19581,10
52642,1,17524,8
52643,1,29437,7
52644,1,29684,7
52645,1,19366,8
52646,1,11766,10
52647,1,24412,7
52648,1,28158,8
52649,1,19428,4
52650,1,25501,6
52651,1,19119,6
52652,1,21711,4
52653,1,28860,4
52654,1,18286,6
52655,1,14336,7
52656,1,25761,1
52657,1,20242,4
52658,1,14877,4
52659,1,13402,7
52660,1,14001,9
52661,1,28362,1
52662,1,13841,6
52663,1,28521,1
52664,1,14795,6
52665,1,20721,8
52666,1,27460,8
52667,1,19123,10
52668,1,14214,10
52669,1,15154,10
52670,1,28832,9
52671,1,17302,7
52672,1,29355,9
52673,1,16949,9
52674,1,11927,9
52675,1,24466,9
52676,1,28646,9
52677,1,14896,9
52678,1,13424,8
52679,1,24127,10
52680,1,12171,10
52681,1,19431,4
52682,1,22812,6
52683,1,20323,6
52684,1,16789,4
52685,1,16194,4
52686,1,22493,4
52687,1,18836,6
52688,1,26186,1
52689,1,16946,4
52690,1,27174,1
52691,1,12062,1
52692,1,16858,1
52693,1,13076,4
52694,1,25391,4
52695,1,23506,6
52696,1,20875,4
52697,1,20579,6
52698,1,18035,10
52699,1,15663,10
52700,1,28405,7
52701,1,21068,7
52702,1,14495,7
52703,1,27708,10
52704,1,25440,7
52705,1,23130,10
52706,1,15323,8
52707,1,19599,10
52708,1,25073,6
52709,1,17100,4
52710,1,23439,4
52711,1,19440,4
52712,1,15610,6
52713,1,26689,10
52714,1,12055,1
52715,1,20643,6
52716,1,22187,4
52717,1,22352,9
52718,1,28491,9
52719,1,16605,9
52720,1,18950,9
52721,1,22195,1
52722,1,16729,4
52723,1,14618,4
52724,1,14610,10
52725,1,29716,7
52726,1,14404,9
52727,1,15392,9
52728,1,22529,9
52729,1,16630,7
52730,1,20636,10
52731,1,11562,7
52732,1,17303,10
52733,1,29717,10
52734,1,20756,4
52735,1,22639,1
52736,1,23487,6
52737,1,13470,1
52738,1,12671,4
52739,1,22732,6
52740,1,14672,6
52741,1,14153,6
52742,1,23550,1
52743,1,11970,4
52744,1,12093,1
52745,1,28336,4
52746,1,24792,4
52747,1,26936,6
52748,1,16669,7
52749,1,21735,7
52750,1,27116,10
52751,1,29241,10
52752,1,16104,7
52753,1,18300,10
52754,1,12390,8
52755,1,18985,10
52756,1,20385,7
52757,1,14302,4
52758,1,28473,1
52759,1,19321,1
52760,1,15291,4
52761,1,27751,6
52762,1,26635,4
52763,1,18556,9
52764,1,26900,9
52765,1,19616,1
52766,1,27317,4
52767,1,24858,4
52768,1,26100,7
52769,1,27567,7
52770,1,26426,7
52771,1,24292,10
52772,1,17927,7
52773,1,18676,8
52774,1,11422,8
52775,1,13872,10
52776,1,22384,9
52777,1,29078,9
52778,1,16480,6
52779,1,28441,9
52780,1,15572,9
52781,1,14886,9
52782,1,26862,9
52783,1,14143,9
52784,1,22577,10
52785,1,16257,10
52786,1,19484,4
52787,1,16633,4
52788,1,26785,1
52789,1,24109,6
52790,1,21450,4
52791,1,27756,6
52792,1,20638,4
52793,1,26690,6
52794,1,12609,1
52795,1,18726,1
52796,1,14493,4
52797,1,16515,6
52798,1,15023,1
52799,1,24382,4
52800,1,24679,4
52801,1,20942,1
52802,1,19556,4
52803,1,14186,1
52804,1,19364,1
52805,1,12710,1
52806,1,28046,6
52807,1,14505,6
52808,1,12064,6
52809,1,26559,4
52810,1,25982,8
52811,1,22830,7
52812,1,19729,8
52813,1,11460,10
52814,1,25599,10
52815,1,25464,7
52816,1,19948,7
52817,1,16776,7
52818,1,28538,8
52819,1,25363,10
52820,1,27536,7
52821,1,14075,10
52822,1,14604,4
52823,1,14714,1
52824,1,13850,4
52825,1,14540,4
52826,1,27239,6
52827,1,13331,1
52828,1,13820,6
52829,1,25270,6
52830,1,19514,9
52831,1,15301,9
52832,1,17282,6
52833,1,12717,4
52834,1,19239,1
52835,1,16159,4
52836,1,25611,4
52837,1,23897,10
52838,1,15995,8
52839,1,20133,10
52840,1,11702,7
52841,1,14994,9
52842,1,13366,9
52843,1,29773,9
52844,1,13688,9
52845,1,26163,9
52846,1,22714,7
52847,1,22377,9
52848,1,23534,9
52849,1,29813,9
52850,1,20230,8
52851,1,14086,7
52852,1,13693,4
52853,1,29193,4
52854,1,28493,4
52855,1,29630,1
52856,1,20561,6
52857,1,27732,1
52858,1,16939,1
52859,1,24016,6
52860,1,28161,4
52861,1,24609,1
52862,1,12316,4
52863,1,26726,4
52864,1,12225,4
52865,1,20387,4
52866,1,27019,6
52867,1,28024,7
52868,1,13884,7
52869,1,28495,10
52870,1,29390,8
52871,1,16839,10
52872,1,22364,10
52873,1,16620,6
52874,1,28301,1
52875,1,17514,4
52876,1,13780,4
52877,1,19751,9
52878,1,15889,1
52879,1,14468,1
52880,1,13918,10
52881,1,20587,10
52882,1,16266,8
52883,1,18236,4
52884,1,16300,9
52885,1,27627,9
52886,1,18927,9
52887,1,17734,9
52888,1,18508,9
52889,1,18449,9
52890,1,19159,8
52891,1,24831,8
52892,1,29706,7
52893,1,11681,6
52894,1,15282,1
52895,1,23532,1
52896,1,16558,1
52897,1,28140,1
52898,1,12038,4
52899,1,16132,4
52900,1,19119,6
52901,1,22073,6
52902,1,16935,1
52903,1,13847,1
52904,1,13413,1
52905,1,13118,8
52906,1,21808,8
52907,1,19476,7
52908,1,13187,8
52909,1,25679,8
52910,1,19657,8
52911,1,17948,7
52912,1,13408,4
52913,1,26175,7
52914,1,24895,1
52915,1,25457,1
52916,1,19014,4
52917,1,26374,6
52918,1,29357,4
52919,1,23788,1
52920,1,12142,1
52921,1,27995,4
52922,1,26345,4
52923,1,16705,4
52924,1,16444,4
52925,1,20459,7
52926,1,23170,7
52927,1,24043,10
52928,1,26503,7
52929,1,26890,8
52930,1,25439,9
52931,1,13856,4
52932,1,14897,9
52933,1,18013,9
52934,1,16660,4
52935,1,18792,4
52936,1,22774,1
52937,1,19426,4
52938,1,28294,4
52939,1,12854,1
52940,1,14162,4
52941,1,28218,6
52942,1,15547,8
52943,1,11701,7
52944,1,19207,7
52945,1,16567,7
52946,1,13946,7
52947,1,13085,10
52948,1,28354,8
52949,1,29714,10
52950,1,17849,1
52951,1,26798,1
52952,1,20289,7
52953,1,15769,10
52954,1,29083,4
52955,1,24391,4
52956,1,28569,1
52957,1,23862,4
52958,1,23080,1
52959,1,17660,9
52960,1,29620,4
52961,1,14490,4
52962,1,28270,4
52963,1,20330,9
52964,1,22525,9
52965,1,13314,8
52966,1,23454,10
52967,1,26971,10
52968,1,18754,6
52969,1,29703,9
52970,1,28666,9
52971,1,16320,9
52972,1,12288,9
52973,1,11565,9
52974,1,20560,9
52975,1,20857,9
52976,1,13653,1
52977,1,20203,4
52978,1,25258,4
52979,1,18634,1
52980,1,12121,4
52981,1,19213,6
52982,1,20390,6
52983,1,19991,4
52984,1,21323,6
52985,1,20224,4
52986,1,28380,10
52987,1,19681,7
52988,1,27842,8
52989,1,15694,8
52990,1,24544,10
52991,1,27418,8
52992,1,23318,10
52993,1,19456,10
52994,1,28351,10
52995,1,12776,1
52996,1,14574,4
52997,1,18464,1
52998,1,16236,4
52999,1,14986,6
53000,1,11440,9
53001,1,13812,7
53002,1,29332,8
53003,1,29300,9
53004,1,19434,9
53005,1,21231,10
53006,1,15124,8
53007,1,27981,6
53008,1,21224,9
53009,1,24763,9
53010,1,26813,9
53011,1,26789,9
53012,1,20325,9
53013,1,27047,9
53014,1,25025,9
53015,1,20679,9
53016,1,17726,9
53017,1,12492,4
53018,1,28817,4
53019,1,14945,6
53020,1,14498,6
53021,1,25902,1
53022,1,29444,1
53023,1,13890,6
53024,1,16561,6
53025,1,21599,4
53026,1,25073,6
53027,1,23350,6
53028,1,13962,4
53029,1,18570,4
53030,1,11836,6
53031,1,20217,1
53032,1,20277,4
53033,1,19423,6
53034,1,12701,4
53035,1,17456,4
53036,1,18560,8
53037,1,25934,10
53038,1,19990,8
53039,1,13698,8
53040,1,15234,10
53041,1,29648,7
53042,1,13890,6
53043,1,19134,6
53044,1,25782,10
53045,1,23350,6
53046,1,17693,1
53047,1,23677,4
53048,1,27686,6
53049,1,26045,1
53050,1,12178,4
53051,1,26799,1
53052,1,20986,4
53053,1,20126,4
53054,1,12474,4
53055,1,21915,4
53056,1,15125,4
53057,1,24767,8
53058,1,11859,8
53059,1,29053,9
53060,1,29363,9
53061,1,26719,9
53062,1,20231,9
53063,1,18214,6
53064,1,17824,4
53065,1,18468,6
53066,1,12585,4
53067,1,23173,10
53068,1,19417,8
53069,1,14498,6
53070,1,13235,9
53071,1,14796,9
53072,1,21969,9
53073,1,23528,9
53074,1,14298,9
53075,1,16355,9
53076,1,28173,9
53077,1,24935,9
53078,1,18278,9
53079,1,29036,9
53080,1,28849,9
53081,1,21015,8
53082,1,28888,10
53083,1,16329,7
53084,1,17263,1
53085,1,26782,4
53086,1,27386,1
53087,1,17785,4
53088,1,11893,1
53089,1,14444,6
53090,1,28742,4
53091,1,19236,1
53092,1,21639,6
53093,1,21596,6
53094,1,17536,6
53095,1,22203,1
53096,1,21796,6
53097,1,13691,6
53098,1,26744,6
53099,1,25144,6
53100,1,14433,1
53101,1,25849,6
53102,1,29043,6
53103,1,29830,4
53104,1,18385,8
53105,1,26207,7
53106,1,12248,7
53107,1,14276,8
53108,1,23744,10
53109,1,24771,7
53110,1,28377,10
53111,1,29088,7
53112,1,19167,7
53113,1,14970,10
53114,1,11631,8
53115,1,29544,4
53116,1,21356,1
53117,1,20869,6
53118,1,21997,6
53119,1,15254,4
53120,1,29225,4
53121,1,18103,4
53122,1,22658,4
53123,1,14013,9
53124,1,12594,4
53125,1,15015,4
53126,1,13427,9
53127,1,28998,4
53128,1,25328,6
53129,1,15441,6
53130,1,29605,8
53131,1,13297,10
53132,1,17954,8
53133,1,28786,9
53134,1,14659,7
53135,1,28165,10
53136,1,29070,9
53137,1,16009,9
53138,1,15268,9
53139,1,26668,9
53140,1,12339,9
53141,1,24594,10
53142,1,28954,6
53143,1,18281,6
53144,1,16078,4
53145,1,18087,1
53146,1,20384,4
53147,1,15366,1
53148,1,22252,6
53149,1,18105,6
53150,1,12744,1
53151,1,28047,6
53152,1,15030,6
53153,1,13411,6
53154,1,29294,4
53155,1,20410,1
53156,1,27431,8
53157,1,25288,7
53158,1,28893,8
53159,1,15638,8
53160,1,16294,7
53161,1,26014,8
53162,1,19789,10
53163,1,24135,10
53164,1,28667,6
53165,1,16193,4
53166,1,23374,6
53167,1,29653,4
53168,1,13630,4
53169,1,18240,1
53170,1,14419,1
53171,1,14962,8
53172,1,18426,7
53173,1,17016,7
53174,1,12936,9
53175,1,29318,9
53176,1,14149,9
53177,1,15489,1
53178,1,29704,1
53179,1,15713,1
53180,1,26116,4
53181,1,21693,1
53182,1,24417,10
53183,1,11670,7
53184,1,28344,8
53185,1,24743,1
53186,1,19797,9
53187,1,22573,9
53188,1,13963,9
53189,1,25301,9
53190,1,12339,9
53191,1,29129,9
53192,1,11520,9
53193,1,27063,9
53194,1,26827,9
53195,1,12515,7
53196,1,14706,10
53197,1,22517,1
53198,1,17127,1
53199,1,22650,4
53200,1,27981,6
53201,1,13766,6
53202,1,28603,4
53203,1,22779,6
53204,1,12296,1
53205,1,27048,6
53206,1,25702,4
53207,1,13584,4
53208,1,25370,4
53209,1,16186,4
53210,1,29369,6
53211,1,24823,6
53212,1,25230,4
53213,1,20134,6
53214,1,19356,4
53215,1,17434,4
53216,1,13479,8
53217,1,17026,10
53218,1,19519,8
53219,1,15386,10
53220,1,16916,10
53221,1,22677,7
53222,1,20578,8
53223,1,24566,8
53224,1,22738,10
53225,1,19263,7
53226,1,16385,7
53227,1,16020,8
53228,1,22671,1
53229,1,22506,1
53230,1,25865,4
53231,1,17967,4
53232,1,22723,10
53233,1,13993,1
53234,1,21710,4
53235,1,29499,1
53236,1,26497,9
53237,1,20336,9
53238,1,16640,4
53239,1,21731,1
53240,1,29824,8
53241,1,28892,8
53242,1,16150,10
53243,1,21596,6
53244,1,28430,9
53245,1,17078,9
53246,1,13835,9
53247,1,12534,9
53248,1,13256,9
53249,1,11666,7
53250,1,13032,8
53251,1,13127,1
53252,1,15669,1
53253,1,27333,4
53254,1,16458,1
53255,1,13275,6
53256,1,19340,4
53257,1,16124,6
53258,1,20300,6
53259,1,29342,4
53260,1,23590,1
53261,1,22898,4
53262,1,15340,1
53263,1,15757,1
53264,1,16764,6
53265,1,21133,8
53266,1,13282,10
53267,1,18853,8
53268,1,25145,10
53269,1,21131,10
53270,1,23321,8
53271,1,12870,7
53272,1,17903,8
53273,1,14678,1
53274,1,11878,1
53275,1,22713,4
53276,1,19191,6
53277,1,20791,6
53278,1,25409,6
53279,1,22113,1
53280,1,14790,1
53281,1,28009,4
53282,1,17922,4
53283,1,20082,4
53284,1,12785,4
53285,1,28716,1
53286,1,26996,4
53287,1,15309,4
53288,1,21522,10
53289,1,20763,9
53290,1,12916,7
53291,1,23158,8
53292,1,23327,9
53293,1,19624,9
53294,1,28115,9
53295,1,22339,9
53296,1,22743,9
53297,1,27029,10
53298,1,20391,9
53299,1,20941,4
53300,1,17350,1
53301,1,15073,4
53302,1,29597,6
53303,1,27065,4
53304,1,16017,1
53305,1,18583,6
53306,1,17601,1
53307,1,13655,1
53308,1,21396,6
53309,1,26412,1
53310,1,25084,6
53311,1,18623,4
53312,1,24328,4
53313,1,15958,6
53314,1,29837,6
53315,1,19094,7
53316,1,25215,7
53317,1,17463,10
53318,1,19355,10
53319,1,17183,10
53320,1,26137,10
53321,1,16225,7
53322,1,19847,8
53323,1,19672,7
53324,1,26373,10
53325,1,23589,1
53326,1,16354,1
53327,1,26730,4
53328,1,26303,1
53329,1,17448,8
53330,1,12180,9
53331,1,20132,9
53332,1,23867,9
53333,1,19331,9
53334,1,23412,9
53335,1,19097,9
53336,1,11482,9
53337,1,24595,9
53338,1,19482,4
53339,1,22391,4
53340,1,19310,1
53341,1,11452,4
53342,1,23264,8
53343,1,16530,4
53344,1,22103,7
53345,1,18938,9
53346,1,14008,9
53347,1,13737,9
53348,1,26021,9
53349,1,25438,9
53350,1,28127,7
53351,1,26153,1
53352,1,11672,9
53353,1,12894,9
53354,1,14032,9
53355,1,20209,9
53356,1,13990,9
53357,1,25726,9
53358,1,17222,7
53359,1,14444,6
53360,1,27508,4
53361,1,24738,4
53362,1,18460,1
53363,1,16975,4
53364,1,22847,1
53365,1,15324,1
53366,1,12688,6
53367,1,23392,1
53368,1,18293,1
53369,1,19464,1
53370,1,16337,1
53371,1,24301,1
53372,1,27756,6
53373,1,24707,6
53374,1,22732,6
53375,1,29880,4
53376,1,26683,10
53377,1,20786,10
53378,1,12934,7
53379,1,20435,10
53380,1,29532,10
53381,1,24695,7
53382,1,25630,8
53383,1,20705,10
53384,1,15361,10
53385,1,25057,6
53386,1,14588,6
53387,1,20454,4
53388,1,20246,1
53389,1,21705,4
53390,1,18189,6
53391,1,23689,4
53392,1,28324,9
53393,1,15740,6
53394,1,27791,4
53395,1,17185,1
53396,1,29352,7
53397,1,12066,10
53398,1,11739,9
53399,1,20041,10
53400,1,15810,1
53401,1,17173,1
53402,1,17180,1
53403,1,26511,9
53404,1,11765,9
53405,1,18159,9
53406,1,19754,9
53407,1,17267,9
53408,1,19323,9
53409,1,12897,9
53410,1,28155,9
53411,1,26231,9
53412,1,18749,9
53413,1,12024,8
53414,1,29638,6
53415,1,21773,4
53416,1,29489,1
53417,1,27027,1
53418,1,26763,6
53419,1,12274,6
53420,1,25766,6
53421,1,29812,4
53422,1,14237,1
53423,1,29751,6
53424,1,28881,6
53425,1,24854,4
53426,1,22112,6
53427,1,26758,8
53428,1,28321,8
53429,1,21772,10
53430,1,29102,7
53431,1,18699,10
53432,1,23236,7
53433,1,13188,7
53434,1,28411,1
53435,1,14501,1
53436,1,28345,4
53437,1,14303,4
53438,1,23267,4
53439,1,26495,9
53440,1,14384,9
53441,1,14367,9
53442,1,22519,9
53443,1,19755,6
53444,1,15668,1
53445,1,22356,4
53446,1,24769,4
53447,1,16465,1
53448,1,23936,8
53449,1,20064,8
53450,5,651,10
53451,5,896,1
53452,5,901,1
53453,5,640,10
53454,5,1012,3
53455,5,653,10
53456,5,473,6
53457,5,863,1
53458,5,659,10
53459,5,1086,4
53460,5,992,4
53461,5,678,7
53462,5,733,8
53463,5,452,6
53464,5,470,6
53465,5,555,6
53466,5,619,4
53467,5,906,1
53468,5,444,9
53469,5,902,1
53470,5,1058,4
53471,5,788,3
53472,5,642,10
53473,5,1090,1
53474,5,941,5
53475,5,701,7
53476,5,1019,4
53477,5,492,6
53478,5,681,7
53479,5,677,7
53480,5,595,3
53481,5,518,6
53482,5,514,6
53483,5,513,6
53484,5,527,6
53485,5,436,9
53486,5,472,6
53487,5,836,1
53488,5,450,6
53489,5,582,4
53490,5,28,4
53491,5,1034,4
53492,5,440,9
53493,5,1036,1
53494,5,699,7
53495,5,643,10
53496,5,1038,4
53497,5,702,7
53498,5,421,9
53499,5,775,3
53500,5,1100,1
53501,5,984,5
53502,5,443,9
53503,5,542,6
53504,5,726,8
53505,5,724,8
53506,5,762,2
53507,5,512,6
53508,5,453,6
53509,5,471,6
53510,5,557,6
53511,5,652,10
53512,5,639,10
53513,5,491,6
53514,5,853,1
53515,5,1092,4
53516,5,749,8
53517,5,591,4
53518,5,185,1
53519,5,721,8
53520,5,744,8
53521,5,730,8
53522,5,837,1
53523,5,706,7
53524,5,978,5
53525,5,692,7
53526,5,621,3
53527,5,445,6
53528,5,475,6
53529,5,558,6
53530,5,764,5
53531,5,1020,4
53532,5,407,9
53533,5,1072,4
53534,5,778,2
53535,5,469,6
53536,5,463,6
53537,5,815,2
53538,5,1039,4
53539,5,997,4
53540,5,961,5
53541,5,418,9
53542,5,545,6
53543,5,537,6
53544,5,547,6
53545,5,536,6
53546,5,1094,4
53547,5,874,1
53548,5,606,3
53549,5,602,4
53550,5,1098,4
53551,5,980,5
53552,5,991,4
53553,5,483,6
53554,5,415,9
53555,5,431,9
53556,5,759,2
53557,5,420,9
53558,5,543,6
53559,5,705,7
53560,5,813,2
53561,5,618,3
53562,5,635,10
53563,5,926,5
53564,5,823,2
53565,5,419,9
53566,5,405,9
53567,5,773,2
53568,5,927,5
53569,5,838,1
53570,5,760,2
53571,5,850,1
53572,5,507,6
53573,5,662,10
53574,5,649,10
53575,5,912,5
53576,5,891,1
53577,5,637,10
53578,5,1061,1
53579,5,406,9
53580,5,1097,4
53581,5,738,8
53582,5,1026,3
53583,5,567,4
53584,5,835,1
53585,5,768,2
53586,5,1102,4
53587,5,617,3
53588,5,408,9
53589,5,993,4
53590,5,610,3
53591,5,563,3
53592,5,572,4
53593,5,720,8
53594,5,435,9
53595,5,948,5
53596,5,989,4
53597,5,520,6
53598,5,1035,4
53599,5,581,4
53600,5,487,6
53601,5,1014,4
53602,5,577,4
53603,5,898,1
53604,5,720,8
53605,5,867,1
53606,5,999,4
53607,5,988,4
53608,5,715,8
53609,5,715,8
53610,5,1006,4
53611,5,634,3
53612,5,604,3
53613,5,844,1
53614,5,561,4
53615,5,740,8
53616,5,559,4
53617,5,885,1
53618,5,947,5
53619,5,438,9
53620,5,818,2
53621,5,614,4
53622,5,976,5
53623,5,858,1
53624,5,660,10
53625,5,918,5
53626,1,19062,6
53627,1,24021,9
53628,1,24336,8
53629,1,20818,1
53630,1,19458,4
53631,1,14998,6
53632,1,21596,6
53633,1,23674,1
53634,1,22347,6
53635,1,14206,6
53636,1,15692,4
53637,1,18342,1
53638,1,12856,1
53639,1,22178,4
53640,1,21869,4
53641,1,21194,1
53642,1,21021,1
53643,1,28309,1
53644,1,11432,6
53645,1,29279,7
53646,1,20056,10
53647,1,29177,8
53648,1,23522,10
53649,1,19980,1
53650,1,20381,4
53651,1,22784,4
53652,1,29678,8
53653,1,13026,9
53654,1,21458,9
53655,1,13012,9
53656,1,21918,9
53657,1,15599,4
53658,1,28196,4
53659,1,24758,1
53660,1,24388,1
53661,1,23149,8
53662,1,29686,9
53663,1,24957,8
53664,1,24256,10
53665,1,28839,10
53666,1,25073,6
53667,1,22897,9
53668,1,25839,9
53669,1,24576,9
53670,1,22002,9
53671,1,16599,9
53672,1,25216,9
53673,1,12223,9
53674,1,21889,9
53675,1,21346,9
53676,1,23561,7
53677,1,17621,7
53678,1,26250,8
53679,1,14022,7
53680,1,20130,7
53681,1,26982,1
53682,1,26098,6
53683,1,19472,6
53684,1,22812,6
53685,1,17840,1
53686,1,15310,6
53687,1,25931,6
53688,1,23644,6
53689,1,27618,6
53690,1,24014,10
53691,1,23415,4
53692,1,13508,10
53693,1,12556,8
53694,1,29080,7
53695,1,25881,10
53696,1,20782,7
53697,1,28875,7
53698,1,19360,7
53699,1,28994,7
53700,1,22750,4
53701,1,20994,1
53702,1,25055,1
53703,1,13766,6
53704,1,11627,6
53705,1,12743,4
53706,1,26504,4
53707,1,15140,4
53708,1,20510,4
53709,1,26586,9
53710,1,15167,9
53711,1,11646,6
53712,1,11413,9
53713,1,16310,9
53714,1,27163,1
53715,1,27141,4
53716,1,17617,4
53717,1,19033,4
53718,1,13712,1
53719,1,28394,8
53720,1,26154,9
53721,1,16152,10
53722,1,29235,9
53723,1,15393,9
53724,1,28042,9
53725,1,29372,9
53726,1,18782,9
53727,1,26040,9
53728,1,16167,9
53729,1,15407,10
53730,1,12521,10
53731,1,19793,4
53732,1,23492,1
53733,1,24875,4
53734,1,25052,4
53735,1,12070,1
53736,1,18764,1
53737,1,16535,1
53738,1,18937,4
53739,1,19046,6
53740,1,24121,1
53741,1,26943,6
53742,1,26082,1
53743,1,18573,4
53744,1,25284,8
53745,1,21571,8
53746,1,13973,4
53747,1,21142,8
